Date,Name,Tm,PA,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"2019-05-08","Adrian Sanchez","WSN",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.3333,0.6667,0,0,0.6667,0.3333,11338
"2019-05-08","Matt Olson","OAK",6,3,0,1,0,0,0,0,1,0.5,0,0.5,0,0.25,0.75,14344
"2019-05-08","Jordan Luplow","CLE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16424
"2019-05-08","Nathaniel Lowe","TBR",5,2,0,1,0,0,0,0,0,0.5,0.5,0,0.5,0,0.5,19566
"2019-05-08","Mike Tauchman","NYY",3,0,0.666666666,0,0.333333333,0,0,0,0,0.3333,0,0.6667,1,0,0,15274
"2019-05-08","Khris Davis","OAK",2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,9112
"2019-05-08","Michael A. Taylor","WSN",4,2,0,1,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,11489
"2019-05-08","Josh VanMeter","CIN",5,0.25,0,0.2,0.8,0,0,0,0,0.4,0.6,0,0.2,0.8,0,15170
"2019-05-08","Edwin Encarnacion","SEA",5,0.5,0.25,0.25,0.5,0,0.5,0,0,0.25,0.5,0.25,0.25,0.5,0.25,2151
"2019-05-08","Ryan Braun","MIL",5,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.3333,0.3333,0.3333,0,0.3333,0.6667,3410
"2019-05-08","Miguel Andujar","NYY",4,0.5,0,0.333333333,0.666666666,0.5,0,0,0,0,0.3333,0.6667,0.3333,0.6667,0,15878
"2019-05-08","Tucker Barnhart","CIN",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10200
"2019-05-08","Ben Gamel","MIL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12160
"2019-05-08","Ramon Laureano","OAK",5,1,0.666666666,0.333333333,0,0,0,0,0,0.3333,0.6667,0,0.3333,0,0.6667,17128
"2019-05-08","Austin Romine","NYY",3,2,0,0.666666666,0.333333333,0,0,0,0,0.3333,0.3333,0.3333,0,1,0,5491
"2019-05-08","Howie Kendrick","WSN",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4229
"2019-05-08","Derek Dietrich","CIN",3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10542
"2019-05-08","Nicky Delmonico","CHW",4,0,0.333333333,0,0.666666666,0.5,0,0,0,0.3333,0.3333,0.3333,0.6667,0.3333,0,13157
"2019-05-08","Orlando Arcia","MIL",4,1,0.666666666,0.333333333,0,0,0,0,0,0,0.3333,0.6667,0,1,0,13185
"2019-05-08","Clayton Kershaw","LAD",3,1,0,0.5,0.5,0,0,0,0,0.3333,0,0.6667,0,0.6667,0.3333,2036
"2019-05-08","DJ LeMahieu","NYY",4,1,0.666666666,0.333333333,0,0,0,0,0,0,0,1,0,1,0,9874
"2019-05-08","Mike Moustakas","MIL",5,0.25,0,0.2,0.8,0,0.25,1,0,0.2,0.2,0.6,0.2,0.2,0.6,4892
"2019-05-08","Curt Casali","CIN",5,0.333333333,0.2,0.2,0.6,0.333333333,0,0,0,0.2,0.4,0.4,0.4,0.2,0.4,12510
"2019-05-08","Jose Ramirez","CLE",5,0.5,0.25,0.25,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0.5,13510
"2019-05-08","Brandon Woodruff","MIL",3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,16162
"2019-05-08","Domingo Santana","SEA",5,0,1,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0.5,10348
"2019-05-08","Alex Bregman","HOU",4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,17678
"2019-05-08","Lorenzo Cain","MIL",5,4,0.2,0.8,0,0,0,0,0,0.4,0,0.6,0,1,0,9077
"2019-05-08","Eugenio Suarez","CIN",6,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,0,1,12552
"2019-05-08","Tim Anderson","CHW",4,0.5,0.25,0.25,0.5,0,0,0,0,0,0.25,0.75,0,0.75,0.25,15172
"2019-05-08","Nick Ciuffo","TBR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16291
"2019-05-08","Omar Narvaez","SEA",5,1,0.666666666,0.333333333,0,0,0,0,0,0.6667,0,0.3333,0,1,0,13338
"2019-05-08","Nick Hundley","OAK",3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3376
"2019-05-08","Brian Dozier","WSN",4,2,0.333333333,0.666666666,0,0,0,0,0,0.3333,0.3333,0.3333,0,0,1,9810
"2019-05-08","Jose Peraza","CIN",6,0.5,0.25,0.25,0.5,0.5,0,1,0,0,0.5,0.5,0.75,0.25,0,13593
"2019-05-08","Nick Markakis","ATL",4,1,0,0.5,0.5,0,0,0,0,0.25,0.25,0.5,0,0.5,0.5,5930
"2019-05-08","Dansby Swanson","ATL",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.3333,0.3333,0.3333,0.3333,0,0.6667,18314
"2019-05-08","David Freese","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9549
"2019-05-08","Mike Foltynewicz","ATL",2,2,0,1,0,0,0,0,0,0.5,0.5,0,1,0,0,10811
"2019-05-08","Austin Barnes","LAD",4,0,0.5,0,0.5,1,0,0,0,0.5,0.5,0,0.5,0,0.5,12158
"2019-05-08","Corey Seager","LAD",4,0.5,0,0.333333333,0.666666666,0,0,1,0,0.3333,0,0.6667,0.3333,0.6667,0,13624
"2019-05-08","Matt Joyce","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3353
"2019-05-08","Johan Camargo","ATL",4,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,1,0,14950
"2019-05-08","Justin Turner","LAD",5,3,0,0.75,0.25,0,1,0,0,0.75,0.25,0,0,0.25,0.75,5235
"2019-05-08","Ozzie Albies","ATL",5,3,0.2,0.6,0.2,1,0,0.333333333,0,1,0,0,0.4,0.4,0.2,16556
"2019-05-08","Jonathan Villar","BAL",5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10071
"2019-05-08","Mike Zunino","TBR",4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,13265
"2019-05-08","Andrew Benintendi","BOS",6,1,0.2,0.4,0.4,0,0.5,0,0,0.2,0.6,0.2,0.2,0.4,0.4,17901
"2019-05-08","David Peralta","ARI",6,1,0.666666666,0.333333333,0,0,0,0,0,0.3333,0.3333,0.3333,0,0.6667,0.3333,2136
"2019-05-08","Xander Bogaerts","BOS",5,3,0,0.75,0.25,0,0,0.333333333,0,0.75,0,0.25,0,0.75,0.25,12161
"2019-05-08","Daniel Robertson","TBR",4,2,0.333333333,0.666666666,0,0,0,0.5,0,0.6667,0.3333,0,0,0.3333,0.6667,14145
"2019-05-08","Marwin Gonzalez","MIN",5,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0.6667,0.3333,0.3333,0,0.6667,5497
"2019-05-08","Jarrod Dyson","ARI",6,3,0,1,0,0,0,0,0,0.3333,0.3333,0.3333,0,1,0,4866
"2019-05-08","Joey Rickard","BAL",4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,13277
"2019-05-08","Josh Bell","PIT",4,0,0.25,0,0.75,0,0.333333333,0,0,0.25,0.25,0.5,0,0.25,0.75,13145
"2019-05-08","Clint Frazier","NYY",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0.6667,0.3333,0,1,0,15983
"2019-05-08","Avisail Garcia","TBR",6,1,0,0.5,0.5,0,0,0,0,0,1,0,0.5,0,0.5,5760
"2019-05-08","Mookie Betts","BOS",6,0,0,0,1,0,0.5,0,0,0.5,0,0.5,0,0,1,13611
"2019-05-08","Nomar Mazara","TEX",5,0.5,0.25,0.25,0.5,0,0,0,0,0.25,0.25,0.5,0.25,0.75,0,14553
"2019-05-08","Dylan Moore","SEA",5,0.5,0.25,0.25,0.5,0,0,0,0,0.25,0.5,0.25,0.25,0.75,0,18042
"2019-05-08","Eduardo Escobar","ARI",6,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0,0,1,6153
"2019-05-08","Renato Nunez","BAL",5,2,0,0.666666666,0.333333333,1,0,0,0,0.6667,0,0.3333,0.6667,0.3333,0,14503
"2019-05-08","Isiah Kiner-Falefa","TEX",1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,16512
"2019-05-08","Sandy Leon","BOS",5,3,0,0.75,0.25,0,0,0,0,0.25,0.5,0.25,0,0.75,0.25,5273
"2019-05-08","John Ryan Murphy","ARI",5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10346
"2019-05-08","Trey Mancini","BAL",5,0.333333333,0.2,0.2,0.6,0,0,0,0,0,0.4,0.6,0,0.2,0.8,15149
"2019-05-08","Jung Ho Kang","PIT",4,2,0,0.666666666,0.333333333,0,0,0,0,1,0,0,0,1,0,17182
"2019-05-08","Eduardo Nunez","BOS",5,0,0.5,0,0.5,0,0,0,0,0.25,0.5,0.25,0.75,0.25,0,6848
"2019-05-08","Nick Ahmed","ARI",6,2,0.25,0.5,0.25,0,0,0,0,0.25,0.25,0.5,0,0.5,0.5,12147
"2019-05-08","Rafael Devers","BOS",5,1,0.2,0.4,0.4,0,0,0,0,0.8,0.2,0,0,0.6,0.4,17350
"2019-05-08","Kevin Newman","PIT",4,4,0,1,0,0,0,0,0,0.5,0.25,0.25,0.25,0.5,0.25,17696
"2019-05-08","Todd Frazier","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785
"2019-05-08","Mike Trout","LAA",4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10155
"2019-05-08","Phil Gosselin","PHI",1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10953
"2019-05-08","Jorge Polanco","MIN",5,0,0.6,0,0.4,0,0.5,0,0,0.8,0,0.2,0,0.4,0.6,13152
"2019-05-08","Eric Hosmer","SDP",3,2,0,0.666666666,0.333333333,0,1,0,0,0,0.3333,0.6667,0.3333,0,0.6667,3516
"2019-05-08","Kole Calhoun","LAA",4,2,0,0.666666666,0.333333333,0,0,0,0,0.6667,0.3333,0,0.3333,0.3333,0.3333,11200
"2019-05-08","Bryce Harper","PHI",4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,11579
"2019-05-08","Byron Buxton","MIN",3,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,1,0,14161
"2019-05-08","Jake Noll","WSN",1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,19703
"2019-05-08","Eric Sogard","TOR",4,2,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0,7927
"2019-05-08","Maikel Franco","PHI",4,2,0.25,0.5,0.25,1,0,0.5,0,0.5,0.25,0.25,0.75,0.25,0,12179
"2019-05-08","Mitch Garver","MIN",5,0,0.5,0,0.5,1,0,0,0,1,0,0,0.5,0,0.5,15161
"2019-05-08","Jean Segura","PHI",5,2,0.25,0.5,0.25,0,0,0.5,0,0.5,0,0.5,0.25,0.75,0,5933
"2019-05-08","Justin Smoak","TOR",4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9054
"2019-05-08","Nick Williams","PHI",4,1,0.5,0.25,0.25,0,0,0,0,0.5,0.25,0.25,0,0.5,0.5,14330
"2019-05-08","Rowdy Tellez","TOR",3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,15679
"2019-05-08","Jose Martinez","STL",3,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,7996
"2019-05-08","Jonathan Schoop","MIN",5,0,0.5,0,0.5,0,1,0,0,0.5,0,0.5,0,0.5,0.5,11265
"2019-05-08","Rhys Hoskins","PHI",4,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,16472
"2019-05-08","Miguel Cabrera","DET",5,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,0,1,1744
"2019-05-08","Paul Goldschmidt","STL",4,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,9218
"2019-05-08","Max Kepler","MIN",6,3,0.2,0.6,0.2,0,0,0.333333333,0,0.4,0.6,0,0,0.4,0.6,12144
"2019-05-08","Paul DeJong","STL",4,1,0,1,0,0,0,0,0,0,0,1,1,0,0,18015
"2019-05-08","Jonathan Lucroy","LAA",4,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.6667,0,0.3333,0,0.6667,0.3333,7870
"2019-05-08","Cesar Hernandez","PHI",5,0,0.4,0,0.6,0,0.333333333,0,0,0.2,0.6,0.2,0.2,0,0.8,10556
"2019-05-08","C.J. Cron","MIN",5,0.5,0.4,0.2,0.4,0,0.5,0,0,0.2,0.4,0.4,0,0.6,0.4,12546
"2019-05-08","Yolmer Sanchez","CHW",4,1,0,0.5,0.5,0,0,0,0,0.3333,0.6667,0,0.6667,0.3333,0,11602
"2019-05-08","Kris Bryant","CHC",4,2,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,15429
"2019-05-08","Kyle Hendricks","CHC",2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,12049
"2019-05-08","Hunter Pence","TEX",1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,8252
"2019-05-08","Terrance Gore","KCR",4,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,0.5,0.5,13658
"2019-05-08","Hunter Renfroe","SDP",3,0.5,0,0.333333333,0.666666666,0,0.5,0,0,1,0,0,0,0.6667,0.3333,15464
"2019-05-08","Anthony Rizzo","CHC",4,3,0.25,0.75,0,0,0,0,0,0.75,0.25,0,0,0.5,0.5,3473
"2019-05-08","Francisco Lindor","CLE",5,4,0,0.8,0.2,0,0,0,0,0,1,0,0,0.8,0.2,12916
"2019-05-08","Brian Anderson","MIA",5,3,0,1,0,0,0,0.333333333,0,1,0,0,0.6667,0.3333,0,18289
"2019-05-08","Javier Baez","CHC",4,2,0.333333333,0.666666666,0,0,0,0,0,0.3333,0.6667,0,0,0.6667,0.3333,12979
"2019-05-08","Starling Marte","PIT",5,1,0.5,0.25,0.25,0,0,0,0,0,0.5,0.5,0.25,0.5,0.25,9241
"2019-05-08","Carlos Correa","HOU",3,0,0.333333333,0,0.666666666,0.5,0.5,0,0,0,0.3333,0.6667,0.3333,0.3333,0.3333,14162
"2019-05-08","J.D. Davis","NYM",4,3,0,0.75,0.25,0,0,0,0,0.5,0.5,0,0.25,0,0.75,16219
"2019-05-08","Curtis Granderson","MIA",5,1,0.5,0.25,0.25,0,0,1,0,0.25,0.25,0.5,0.25,0.5,0.25,4747
"2019-05-08","Michael Brantley","HOU",4,0,0,0,1,0,1,0,0,1,0,0,0,0,1,4106
"2019-05-08","Ian Kinsler","SDP",4,2,0,0.666666666,0.333333333,0,0,0,0,0.3333,0.6667,0,0,0.6667,0.3333,6195
"2019-05-08","Ronny Rodriguez","DET",4,1,0.75,0.25,0,0,0,0,0,0.75,0.25,0,0.25,0,0.75,11875
"2019-05-08","Danny Santana","TEX",5,1,0,0.5,0.5,0,0,0,0,1,0,0,0,0.5,0.5,10322
"2019-05-08","Tony Kemp","HOU",1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,14894
"2019-05-08","Michael Conforto","NYM",4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,16376
"2019-05-08","Isaac Galloway","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5238
"2019-05-08","Martin Maldonado","KCR",3,1,0,0.5,0.5,1,0,0,0,0,0.5,0.5,1,0,0,6887
"2019-05-08","Manny Machado","SDP",4,0,0.333333333,0,0.666666666,0,0,0,0,0,0.3333,0.6667,0,0.6667,0.3333,11493
"2019-05-08","John Hicks","DET",4,0,0.333333333,0,0.666666666,0,0,0,0,0.5,0.25,0.25,0,1,0,12547
"2019-05-08","Delino DeShields","TEX",1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,11379
"2019-05-08","Tyler White","HOU",1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,15564
"2019-05-08","Peter Alonso","NYM",4,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0.5,19251
"2019-05-08","Miguel Rojas","MIA",4,4,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.25,0.25,7802
"2019-05-08","Max Stassi","HOU",4,2,0,1,0,0,0,0,0,0.5,0,0.5,0.5,0,0.5,10059
"2019-05-08","Austin Hedges","SDP",3,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0,12976
"2019-05-08","Jeimer Candelario","DET",5,0,0,0,1,0.5,0,0,0,0,0.5,0.5,1,0,0,13621
"2019-05-08","Nick Kingham","PIT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11694
"2019-05-08","Ryan O'Hearn","KCR",4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,16442
"2019-05-08","Yonder Alonso","CHW",4,2,0.333333333,0.666666666,0,0,0,0.5,0,0.6667,0.3333,0,0,0.3333,0.6667,2530
"2019-05-08","Jose Urena","MIA",2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11589
"2019-05-08","Jeff Mathis","TEX",3,0,0,0,1,0.5,0,0,0,0,0.5,0.5,0.5,0,0.5,3448
"2019-05-08","Whit Merrifield","KCR",4,0,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,11281
"2019-05-08","Matt Strahm","SDP",2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,13799
"2019-05-08","Brandon Dixon","DET",4,1,0,1,0,0,0,0,0,0,1,0,0,0,1,15214
"2019-05-08","Carlos Gonzalez","CLE",4,1,0.333333333,0.333333333,0.333333333,1,0,0,0,0,0.3333,0.6667,0.3333,0.3333,0.3333,7287
"2019-05-08","Albert Almora Jr.","CHC",2,0,0,0,1,0.5,0,0,0,0,1,0,0.5,0.5,0,14109
"2019-05-08","Rosell Herrera","MIA",4,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0,1,0,11611
"2019-05-08","Asdrubal Cabrera","TEX",3,0,0,0,1,0,0,0,0,0.3333,0.3333,0.3333,0.3333,0.6667,0,4962
"2019-05-08","George Springer","HOU",4,0,0.333333333,0,0.666666666,0,0.5,0,0,0.3333,0.3333,0.3333,0,0.6667,0.3333,12856
"2019-05-08","Manuel Margot","SDP",3,1,0,0.5,0.5,0,0,1,0,0,1,0,0,0.5,0.5,14712
"2019-05-08","Shohei Ohtani","LAA",4,1,0,1,0,0,0,0,0,0,0,1,0,1,0,19755
"2019-05-08","Adam Eaton","WSN",5,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0.5,11205
"2019-05-08","Yasiel Puig","CIN",6,3,0,0.75,0.25,0,0,0,0,0,1,0,0,1,0,14225
"2019-05-08","Jose Abreu","CHW",4,0,0.333333333,0,0.666666666,0,0.5,0,0,0.3333,0,0.6667,0,0.3333,0.6667,15676
"2019-05-08","Brandon Lowe","TBR",6,1,0,1,0,0,0,1,0,0,0,1,1,0,0,18882
"2019-05-08","Luke Voit","NYY",4,0,0,0,1,0,0,0,0,0,0,1,0.5,0.5,0,14811
"2019-05-08","Kendrys Morales","OAK",4,2,0.333333333,0.666666666,0,0,0,0,0,0.3333,0.6667,0,0.3333,0.6667,0,8610
"2019-05-08","Christian Yelich","MIL",5,2,0.25,0.5,0.25,0,1,0,0,0.5,0.5,0,0,0,1,11477
"2019-05-08","Kyle Farmer","CIN",3,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.6667,0.3333,0,0.6667,0,0.3333,14813
"2019-05-08","Yoan Moncada","CHW",4,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0,17232
"2019-05-08","Manny Pina","MIL",4,2,0,0.666666666,0.333333333,0,1,0,0,1,0,0,0,0.3333,0.6667,2829
"2019-05-08","Ryon Healy","SEA",5,1,0.5,0.25,0.25,0,1,0,0,0.5,0,0.5,0,0.75,0.25,15447
"2019-05-08","Josh Phegley","OAK",2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9308
"2019-05-08","Travis Shaw","MIL",5,1,0,0.5,0.5,0,0,0,0,0,1,0,0,0.5,0.5,11982
"2019-05-08","Matt Chapman","OAK",6,4,0,1,0,0,0,0,0,0.5,0.25,0.25,0,0.75,0.25,16505
"2019-05-08","Cameron Maybin","NYY",3,2,0,0.666666666,0.333333333,0,0,0,0,0.6667,0.3333,0,0,0.3333,0.6667,5223
"2019-05-08","Eric Thames","MIL",5,1,0,0.5,0.5,0,0,1,0,0,0,1,0.5,0.5,0,3711
"2019-05-08","Jose Iglesias","CIN",6,3,0,1,0,0,0,0,0,0.3333,0.3333,0.3333,0,1,0,10231
"2019-05-08","Charlie Tilson","CHW",4,3,0,0.75,0.25,0,0,0,0,0.25,0.25,0.5,0.25,0.5,0.25,12983
"2019-05-08","Anthony Rendon","WSN",4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,12861
"2019-05-08","Nick Senzel","CIN",6,3,0.2,0.6,0.2,0,0,0,0,0.2,0.2,0.6,0.2,0.2,0.6,19293
"2019-05-08","Dee Gordon","SEA",5,1,0,0.5,0.5,0.5,0,0,0,0.25,0.75,0,0.25,0.5,0.25,8203
"2019-05-08","Jeremy Hellickson","WSN",1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4371
"2019-05-08","Jurickson Profar","OAK",6,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.6667,0.3333,0,0,0.3333,0.6667,10815
"2019-05-08","Tyler Naquin","CLE",3,2,0.333333333,0.666666666,0,0,0,0,0,0.6667,0,0.3333,0,0.6667,0.3333,13359
"2019-05-08","Wilmer Difo","WSN",4,0,0.333333333,0,0.666666666,0.5,0,0,0,0.6667,0.3333,0,0.3333,0.6667,0,14320
"2019-05-08","Charlie Culberson","ATL",1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3298
"2019-05-08","Jay Bruce","SEA",5,1,0,0.5,0.5,1,0,0,0,1,0,0,0.5,0.5,0,9892
"2019-05-08","Kurt Suzuki","WSN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8259
"2019-05-08","Marcus Semien","OAK",6,2,0,0.666666666,0.333333333,0,0,0,0,0.6667,0,0.3333,0,0.6667,0.3333,12533
"2019-05-08","Kevin Plawecki","CLE",4,1,0,0.5,0.5,0,0,0,0,0,0,1,1,0,0,13807
"2019-05-08","Willy Adames","TBR",6,0,0.333333333,0,0.666666666,0,0,0,0,0,0.3333,0.6667,0.3333,0.3333,0.3333,15986
"2019-05-08","Giovanny Urshela","NYY",3,2,0,0.666666666,0.333333333,0,0,0,0,0.3333,0.3333,0.3333,0,0,1,10681
"2019-05-08","Yuli Gurriel","HOU",4,2,0.25,0.5,0.25,0,0,0,0,0.5,0.25,0.25,0,0.5,0.5,19198
"2019-05-08","Yan Gomes","WSN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9627
"2019-05-08","Stephen Piscotty","OAK",6,3,0.4,0.6,0,0,1,0,0,0.2,0.4,0.4,0.2,0.2,0.6,13367
"2019-05-08","Ryan Cordell","CHW",4,0,0.5,0,0.5,0.5,0,0,0,0.5,0.5,0,0.25,0.75,0,15181
"2019-05-08","Yandy Diaz","TBR",6,3,0.4,0.6,0,0,0,0,0,0.4,0.6,0,0,0.4,0.6,16578
"2019-05-08","Daniel Vogelbach","SEA",5,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0.5,0.5,14130
"2019-05-08","Joey Votto","CIN",6,4,0,0.8,0.2,0,0,0,0,0.8,0.2,0,0,0.6,0.4,4314
"2019-05-08","Alex Verdugo","LAD",4,0.5,0.25,0.25,0.5,0,0,0,0,0,0.75,0.25,0.25,0.25,0.5,17027
"2019-05-08","Tyler Flowers","ATL",4,2,0,1,0,0,0,0,0,1,0,0,0.5,0,0.5,9134
"2019-05-08","Ronald Acuna Jr.","ATL",4,0.5,0.25,0.25,0.5,0,0.5,0,0,0.5,0.25,0.25,0,0,1,18401
"2019-05-08","Enrique Hernandez","LAD",4,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.6667,0,0.3333,0.3333,0.3333,0.3333,10472
"2019-05-08","Joc Pederson","LAD",3,1,0,0.5,0.5,1,0,0,0,0.5,0.5,0,0.5,0.5,0,11899
"2019-05-08","Max Muncy","LAD",5,0,0.75,0,0.25,0,1,0,0,0.75,0.25,0,0,0.25,0.75,13301
"2019-05-08","Chris Taylor","LAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13757
"2019-05-08","Josh Donaldson","ATL",5,3,0,0.75,0.25,0,0,0,0,0.75,0,0.25,0,0,1,5038
"2019-05-08","Cody Bellinger","LAD",5,2,0,0.666666666,0.333333333,0,0,0,0,0.6667,0.3333,0,0,0,1,15998
"2019-05-08","Freddie Freeman","ATL",4,0,0.666666666,0,0.333333333,0,0,0,0,0,0.6667,0.3333,0,0.6667,0.3333,5361
"2019-05-09","Dansby Swanson","ATL",4,0,0.5,0,0.5,0,0,0,0,0,0,1,0,0.5,0.5,18314
"2019-05-09","Steven Duggar","SFG",5,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0.3333,0.6667,0,1,0,17719
"2019-05-09","Albert Pujols","LAA",4,1,0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,1177
"2019-05-09","Josh Donaldson","ATL",4,1,0,0.5,0.5,0,1,0,0,0.5,0.5,0,0,0.5,0.5,5038
"2019-05-09","Adrian Sanchez","WSN",1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,11338
"2019-05-09","Matt Olson","OAK",4,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0,0,1,14344
"2019-05-09","Yolmer Sanchez","CHW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11602
"2019-05-09","Joey Gallo","TEX",4,1,0,1,0,0,0,0,0,0,1,0,1,0,0,14128
"2019-05-09","Ronald Acuna Jr.","ATL",4,0,0,0,1,0,0,0,0,0,0.3333,0.6667,0,0.3333,0.6667,18401
"2019-05-09","Kendrys Morales","OAK",4,0,0.5,0,0.5,0,0,0,0,0,0,1,0,0.5,0.5,8610
"2019-05-09","Corey Seager","LAD",4,0,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,13624
"2019-05-09","Zack Cozart","LAA",5,0.666666666,0,0.4,0.6,0,0,0,0,0.6,0.2,0.2,0,0.6,0.4,2616
"2019-05-09","Wilmer Flores","ARI",5,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0.25,0,0.75,5827
"2019-05-09","Joc Pederson","LAD",1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,11899
"2019-05-09","Michael Lorenzen","CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14843
"2019-05-09","Francisco Lindor","CLE",4,0,0.333333333,0,0.666666666,0,0,0,0,0.6667,0,0.3333,0,0.6667,0.3333,12916
"2019-05-09","Ronald Guzman","TEX",3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,14388
"2019-05-09","Russell Martin","LAD",4,2,0.333333333,0.666666666,0,0,0,0,0,1,0,0,0,0.6667,0.3333,4616
"2019-05-09","Tucker Barnhart","CIN",3,2,0,1,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,10200
"2019-05-09","Wilmer Difo","WSN",4,1,0.666666666,0.333333333,0,0,0,0,0,0.3333,0,0.6667,0,0.6667,0.3333,14320
"2019-05-09","Justin Bour","LAA",1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,9744
"2019-05-09","Eduardo Escobar","ARI",5,2,0.25,0.5,0.25,0,0,0,0,0,0.75,0.25,0,1,0,6153
"2019-05-09","Anthony Rendon","WSN",5,3,0.25,0.75,0,0,0,0,0,0.75,0.25,0,0.25,0,0.75,12861
"2019-05-09","Chad Pinder","OAK",4,2,0.333333333,0.666666666,0,0,0,0,0,0.6667,0.3333,0,0,0.6667,0.3333,15191
